Code,LatitudeOrig,LongitudeOrig,Shift,LatitudeShifted,LongitudeShifted,Name,Address,Q3,Q6_1,Q6_2,Q6_3,Q6_4,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q12_1,Q12_2,Q12_3,Q12_4,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q15_1,Q15_2,Q15_3,Q15_4,Q16_1,Q16_2,Q16_3,Q16_4,Q17_1,Q17_2,Q17_3,Q17_4,Q19_1,Q19_2,Q19_3,Q19_4,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q35,Q36,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q39
02M300,40.765638,-73.993104,2,40.765638,-73.992704,The Urban Assembly School of Design and Construction,525 W 50 ST,2,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,8,1,2,3,2,0,1
02M303,40.765638,-73.993104,3,40.765638,-73.992504,The Facing History School,525 W 50 ST,2,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,3,0,0,0,0
02M305,40.717345,-73.989293,1,40.717345,-73.989093,The Urban Assembly Academy of Government and Law,350 GRAND ST,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,1,1,0
02M308,40.717345,-73.989293,2,40.717345,-73.988893,Lower Manhattan Arts Academy,350 GRAND ST,3,0,0,2,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,13,5,4,0,7,0,1
02M312,40.742503,-74.00224,0,40.742503,-74.00224,New York City Lab Middle School for Collaborative Studies,333 W 17 ST,2,0,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,3,4,0,0,4,5,0,0
02M313,40.743224,-74.002423,0,40.743224,-74.002423,The James Baldwin School: A School for Expeditionary Learning,351 W 18 ST,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,2,2,3,1,0,0,0
02M316,40.705442,-74.012888,0,40.705442,-74.012888,The Urban Assembly School of Business for Young Women,26 BROADWAY,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,6,0,4,1
02M340,40.738981,-73.995238,0,40.738981,-73.995238,Sixth Avenue Elementary School,590 6 AVE,4,0,0,0,1,1,1,1,1,1,0,0,0,30,12,0,4,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,1,7,3,0,0,0
02M343,40.708636,-74.001928,0,40.708636,-74.001928,The Peck Slip School,1 PECK SLIP,2,0,0,0,0,0,1,1,1,0,0,0,10,0,0,0,30,0,0,0,30,0,0,0,20,16,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,3,1,0,1,0,2,0,0
02M347,40.738774,-73.981396,1,40.738774,-73.981196,The 47 American Sign Language & English Lower School,223 E 23 ST,4,1,0,0,1,2,0,0,1,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,5,0,0
02M374,40.735181,-73.987089,0,40.735181,-73.987089,Gramercy Arts High School,40 IRVING PL,2,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,4,4,4,0,5,0,1
02M376,40.724652,-74.004697,0,40.724652,-74.004697,NYC iSchool,131 AVE OF THE AMERICAS,2,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,5,6,0,2,2,0,0
02M393,40.763999,-73.990835,1,40.763999,-73.990635,Business Of Sports School,439 W 49 ST,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
02M394,40.716187,-73.993379,1,40.716187,-73.993179,Emma Lazarus High School,100 HESTER ST,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,2,1,0,9,0,1
02M397,40.711057,-74.005361,0,40.711057,-74.005361,Spruce Street School,12 SPRUCE ST,2,0,0,0,1,1,1,1,2,0,10,0,0,0,30,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,4,8,1,5,0,0
02M399,40.735181,-73.987089,1,40.735181,-73.986889,The High School For Language And Diplomacy,40 IRVING PL,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,2,2,0,0
02M400,40.767745,-73.988099,0,40.767745,-73.988099,High School for Environmental Studies,444 W 56 ST,2,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4,1,3,2,10,0,1
02M407,40.732689,-73.98259,0,40.732689,-73.98259,Institute for Collaborative Education,345 E 15 ST,3,1,1,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,1,1,0,0,25,25,20,0,0,0,0,0,1,1,0,3,3,2,6,8,0,8,0,0
02M408,40.761218,-73.988604,1,40.761218,-73.988404,Professional Performing Arts High School,328 W 48 ST,2,0,0,0,0,7,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,60,108,0,1,1,1,0,0,29,29,29,0,0,1,0,1,1,0,1,1,3,3,6,18,15,2,40,0,1
02M411,40.74196,-73.985895,0,40.74196,-73.985895,Baruch College Campus High School,55 E 25 ST,2,0,0,0,0,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,5,2,3,6,8,1,0
02M412,40.742503,-74.00224,1,40.742503,-74.00204,N.Y.C. Lab School for Collaborative Studies,333 W 17 ST,1,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,1,1,0,0,8,0,0
02M413,40.739103,-73.985344,0,40.739103,-73.985344,School of the Future High School,127 E 22 ST,3,1,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,1,1,1,0,0,0,100,100,0,0,0,0,0,0,1,0,3,1,2,0,0,4,4,0,0
02M414,40.742503,-74.00224,2,40.742503,-74.00184,N.Y.C. Museum School,333 W 17 ST,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,31,0,1,0,2,30,0
02M416,40.770132,-73.953262,0,40.770132,-73.953262,Eleanor Roosevelt High School,411 E 76 ST,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,3,5,10,2,2,1,0,0
02M418,40.704617,-74.011232,0,40.704617,-74.011232,Millennium High School,75 BROAD ST,3,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,2,1,0,0,10,0,0
02M420,40.732689,-73.98259,1,40.732689,-73.98239,High School for Health Professions and Human Services,345 E 15 ST,2,0,0,0,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,3,3,5,14,1,1
02M422,40.743224,-74.002423,1,40.743224,-74.002223,Quest to Learn,351 W 18 ST,2,0,0,0,0,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,3,14,3,3,13,13,0,0
02M425,40.708961,-74.012431,0,40.708961,-74.012431,Leadership and Public Service High School,90 TRINITY PL,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,8,5,0,0,7,0,0
02M427,40.746421,-73.981163,0,40.746421,-73.981163,Manhattan Academy for Arts and Language,111 E 33 ST,2,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,2,4,2,0,2,6,1,1
02M432,40.746421,-73.981163,1,40.746421,-73.980963,Murray Hill Academy,111 E 33 ST,2,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,1,10,3,0,1
02M437,40.743224,-74.002423,2,40.743224,-74.002023,Hudson High School of Learning Technologies,351 W 18 ST,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,1,2,6,0,0
02M438,40.735181,-73.987089,2,40.735181,-73.986689,International High School at Union Square,40 IRVING PL,4,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,5,0,1,0,3,0,0
02M439,40.741933,-73.992231,0,40.741933,-73.992231,Manhattan Village Academy,43 W 22 ST,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,3,5,1,0,0
02M442,40.738544,-73.989568,0,40.738544,-73.989568,"Ballet Tech, NYC Public School for Dance",890 BROADWAY,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,80,320,0,0,80,192,0,0,36,1,0,0,1,0,20,0,0,20,0,0,0,0,0,0,1,0,2,3,4,0,5,3,0,0,1
02M449,40.765368,-73.959696,1,40.765368,-73.959496,Vanguard High School,317 E 67 ST,4,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,0,3,0,0,0,0
02M459,40.765368,-73.959696,2,40.765368,-73.959296,Manhattan International High School,317 E 67 ST,3,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,6,8,20,8,0,1
02M475,40.718149,-74.013762,0,40.718149,-74.013762,Stuyvesant High School,345 CHAMBERS ST,1,0,0,0,0,1,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,3,2,8,4,12,6,0,0
02M500,40.746421,-73.981163,2,40.746421,-73.980763,Unity Center for Urban Technologies,111 E 33 ST,2,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,2,2,0,2,0,0
02M507,40.763999,-73.990835,2,40.763999,-73.990435,Urban Assembly Gateway School for Technology,439 W 49 ST,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,6,2,0,0
02M519,40.765368,-73.959696,3,40.765368,-73.959096,Talent Unlimited High School,317 E 67 ST,2,0,0,0,0,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,3,2,27,9,6,24,3,1
02M527,40.780576,-73.947945,0,40.780576,-73.947945,P.S. 527 - East Side School for Social Action,323 E 91 ST,2,0,0,0,0,1,1,1,1,1,0,12,0,0,30,36,0,0,0,24,0,0,0,24,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,3,6,4,0,10,0,0
02M529,40.757601,-73.983508,0,40.757601,-73.983508,Jacqueline Kennedy Onassis High School,120 W 46 ST,3,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,9,4,4,1,8,1,0
02M531,40.756056,-73.984595,0,40.756056,-73.984595,Repertory Company High School for Theatre Arts,123 W 43 ST,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,0,4,6,1,18,0,1
02M533,40.735181,-73.987089,3,40.735181,-73.986489,Union Square Academy for Health Sciences,40 IRVING PL,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,6,0,3,0,0
02M534,40.7366,-73.995642,0,40.7366,-73.995642,Harvest Collegiate High School,34 W 14 ST,3,0,0,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,5,5,2,2,0,0
02M542,40.765638,-73.993104,4,40.765638,-73.992304,Manhattan Bridges High School,525 W 50 ST,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,12,5,0,1
02M543,40.717345,-73.989293,3,40.717345,-73.988693,New Design High School,350 GRAND ST,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,3,6,4,0
02M544,40.767873,-73.988931,0,40.767873,-73.988931,Independence High School,850 10 AVE,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,0,1,0,0,1,0
02M546,40.735181,-73.987089,4,40.735181,-73.986289,Academy for Software Engineering,40 IRVING PL,2,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,3,0,3,0,2,0
02M550,40.74183,-74.00022,0,40.74183,-74.00022,Liberty High School Academy for Newcomers,250 W 18 ST,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,3,2,0,1
02M551,40.690951,-74.02024,0,40.690951,-74.02024,Urban Assembly New York Harbor School,550 SHORT AVE,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,3,1,0,0,1,0,0,0
02M560,40.729109,-74.0061,0,40.729109,-74.0061,High School M560 - City As School,16 CLARKSON ST,2,0,0,0,0,1,2,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3,3,4,0,4,4,0,0
02M565,40.765368,-73.959696,4,40.765368,-73.958896,Urban Academy Laboratory High School,317 E 67 ST,3,0,0,0,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,30,1,2,14,18,30,0
02M570,40.747429,-73.990556,0,40.747429,-73.990556,Satellite Academy High School,120 W 30 ST,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,4,12,2,2,0
02M575,40.732657,-73.984403,0,40.732657,-73.984403,Manhattan Comprehensive Night and Day High School,240 2 AVE,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,0,7,2,8,0,0
02M580,40.705114,-74.012804,0,40.705114,-74.012804,Richard R. Green High School of Teaching,7 BEAVER ST,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,11,1,2,10,1,4,0
02M586,40.729701,-73.992232,0,40.729701,-73.992232,Harvey Milk High School,2-10 ASTOR PL,3,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,7,0,0
02M600,40.745665,-73.996501,0,40.745665,-73.996501,The High School of Fashion Industries,225 W 24 ST,1,0,0,0,0,1,0,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,6,1,1,2,2,6,1
02M605,40.743224,-74.002423,3,40.743224,-74.001823,Humanities Preparatory Academy,351 W 18 ST,3,0,1,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,4,2,6,0,0
02M630,40.759213,-73.966183,1,40.759213,-73.965983,Art and Design High School,231-249 E 56 ST,1,0,0,0,1,0,0,2,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,2,42,0,0,7,16,5,1
02M896,40.705442,-74.012888,1,40.705442,-74.012688,Lower Manhattan Community Middle School,26 BROADWAY,2,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,1,1,0,1,1,130,130,0,130,130,1,0,1,0,1,1,0,2,1,6,6,6,7,2,0,0
02M933,40.753394,-73.997924,0,40.753394,-73.997924,City Knoll Middle School,425 W 33 ST,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,95,0,0,0,0,0,0,0,0,2,1,1,2,0,0,1,0,0
03M009,40.785091,-73.973866,0,40.785091,-73.973866,P.S. 009 Sarah Anderson,100 W 84 ST,4,0,0,0,1,1,3,2,3,2,16,20,16,16,12,16,12,16,20,12,8,8,80,40,8,20,4,4,0,16,18,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,11,10,3,0,4,0,0
03M054,40.800468,-73.962662,0,40.800468,-73.962662,J.H.S. 054 Booker T. Washington,103 W 107 ST,4,0,0,0,0,0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,1,0,0,100,0,66,0,1,0,0,0,0,1,0,3,2,20,10,2,14,16,0,0
03M075,40.794986,-73.973423,0,40.794986,-73.973423,P.S. 075 Emily Dickinson,735 W END AVE,2,1,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,12,12,0,14,14,21,14,10,10,10,10,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,5,5,2,2,3,0,1
03M076,40.806501,-73.951137,0,40.806501,-73.951137,P.S. 076 A. Philip Randolph,220 W 121 ST,2,0,0,0,0,1,0,2,2,2,30,30,20,50,60,60,50,40,70,70,70,60,84,90,90,84,60,60,78,84,92,92,86,92,16,20,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,1,6,10,0,0
03M084,40.789437,-73.968081,0,40.789437,-73.968081,P.S. 084 Lillian Weber,32 W 92 ST,4,0,0,0,0,9,3,4,27,2,8,8,1,2,26,0,0,0,72,72,72,72,20,24,20,12,74,22,83,68,24,24,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,2,11,13,3,1,3,0,0
03M087,40.781885,-73.977907,0,40.781885,-73.977907,P.S. 087 William Sherman,160 W 78 ST,4,0,1,0,0,2,2,1,1,0,120,120,0,120,300,300,0,300,250,250,0,250,300,300,300,300,250,250,250,0,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,13,35,20,1,30,10,0
03M145,40.799078,-73.965096,0,40.799078,-73.965096,P.S. 145 The Bloomingdale School,150 W 105 ST,2,0,0,0,0,1,1,1,1,1,0,0,0,18,0,0,0,72,0,0,0,54,0,0,0,72,0,0,0,72,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,7,1,2,0,1
03M149,40.802666,-73.948256,0,40.802666,-73.948256,P.S. 149 Sojourner Truth,41 W 117 ST,2,0,0,0,1,0,0,0,1,1,0,80,0,0,0,40,0,0,80,0,0,0,80,40,0,0,80,40,17,0,80,34,0,0,40,17,17,0,1,0,0,1,0,15,0,0,25,0,0,0,0,0,0,0,0,3,3,3,4,2,1,0,0,0
03M163,40.794889,-73.968448,0,40.794889,-73.968448,P.S. 163 Alfred E. Smith,163 W 97 ST,2,4,2,2,0,1,3,1,2,0,10,40,0,40,40,160,40,160,40,160,0,160,160,160,40,160,160,160,40,160,160,160,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,3,0,0,2,2,1,0,0
03M165,40.802647,-73.96606,0,40.802647,-73.96606,P.S. 165 Robert E. Simon,234 W 109 ST,2,0,0,0,0,25,27,1,27,27,0,0,0,0,0,0,0,0,0,240,0,0,0,240,0,0,0,240,0,0,0,200,0,0,0,20,20,40,0,1,0,1,0,0,0,0,68,0,1,0,0,0,1,1,1,3,3,15,15,15,20,15,0,1
03M166,40.788883,-73.972455,0,40.788883,-73.972455,P.S. 166 The Richard Rodgers School of The Arts and Technology,132 W 89 ST,2,0,0,0,0,1,1,1,1,0,2,0,11,2,0,0,0,15,0,0,0,12,0,0,56,0,20,0,56,0,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,2,15,4,8,0,10,0,1
03M180,40.807609,-73.955839,0,40.807609,-73.955839,P.S. 180 Hugo Newman,370 W 120 ST,4,0,1,1,0,0,2,2,0,1,0,0,0,90,0,0,0,270,0,0,0,270,0,0,0,90,90,0,0,270,270,0,0,0,0,0,0,90,1,0,1,1,0,108,0,108,108,0,1,0,0,0,1,0,0,3,3,7,0,8,0,16,0,0
03M185,40.798495,-73.949849,0,40.798495,-73.949849,P.S. 185 - The Early Childhood Discovery and Design Magnet School,20 W 112 ST,2,0,0,0,0,1,2,1,13,3,0,5,10,60,0,8,0,0,0,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,2,2,3,5,1,2,0,0
